id,first_name,last_name,email,gender,ip_address,Lead_ID,Lead_Source,Lead_Creation_Date,Lead_Score,MQL_Flag,MQL_Date,SQL_Flag,SQL_Date,Customer_Flag,Conversion_Date,Customer_ID,Industry,Company_Size,Region,Decision_Maker_Role,ACV_USD,Sales_Cycle_Days,CAC_USD,LTV_USD,Churn_Flag,Churn_Date,Customer_Tenure_Months,Renewals_Count,Expansion_Flag,Logins_Per_Month,Active_Features_Used,Product_Usage_Hours,Tickets_Raised,Avg_Response_Time_Support,NPS_Score,Stage_Probability,Expected_Close_Date,Forecasted_Revenue
869,Murray,Attenbrough,mattenbrougho4@hud.gov,Male,7.53.3.205,869,LinkedIn,11/22/2024,45,FALSE,8/18/2023,TRUE,1/4/2023,FALSE,11/25/2024,CUST006,Tech,5232,Vietnam,CEO,24677,18,7157,39497,TRUE,5/19/2025,15,4,TRUE,19,1,217,12,21.7,82,72.6,8/31/2026,10902.2
870,Adolf,Skains,askainso5@whitehouse.gov,Bigender,5.147.204.234,870,Website,12/25/2024,2,TRUE,12/10/2025,FALSE,2/10/2025,TRUE,8/10/2025,CUST008,Tech,1568,DACH,CEO,6576,67,4934,48017,FALSE,1/19/2024,10,2,FALSE,37,6,374,28,32.3,27,21.4,6/13/2025,22505.8
871,Balduin,Verdy,bverdyo6@spiegel.de,Male,195.143.15.71,871,Event,9/6/2024,85,FALSE,11/24/2025,FALSE,7/27/2024,TRUE,5/8/2024,CUST001,Tech,9373,APAC,CTO,48713,27,4093,1715,FALSE,4/9/2025,23,1,TRUE,18,0,128,49,19.4,70,69.7,6/3/2026,49987.7
872,Josefa,Thunderman,jthundermano7@ibm.com,Female,194.145.26.82,872,Google Ads,3/18/2024,12,TRUE,9/17/2024,FALSE,9/28/2023,FALSE,6/20/2025,CUST005,Manufacturing,2586,Vietnam,Consultant,10149,31,4027,39273,FALSE,1/31/2024,31,4,FALSE,42,5,250,16,35.3,26,85.6,7/14/2025,37140.5
873,Hillary,Minet,hmineto8@macromedia.com,Male,0.5.43.134,873,Google Ads,12/7/2023,14,FALSE,7/6/2023,FALSE,2/19/2024,FALSE,10/6/2025,CUST004,Tech,1563,US,Consultant,41234,0,2174,7469,FALSE,3/4/2024,10,7,TRUE,42,5,433,46,9.9,71,18.3,11/6/2026,46726.4
874,Roddy,Baugham,rbaughamo9@rakuten.co.jp,Male,32.121.103.84,874,LinkedIn,2/18/2024,35,TRUE,1/27/2025,TRUE,3/17/2024,FALSE,10/23/2025,CUST006,Manufacturing,247,APAC,Consultant,665,43,6136,18891,TRUE,9/19/2024,44,6,FALSE,38,10,443,19,4,10,11.8,6/14/2025,45531
875,Ernesta,Daelman,edaelmanoa@salon.com,Female,241.91.151.103,875,Website,11/28/2024,58,TRUE,9/29/2024,TRUE,7/24/2025,FALSE,4/21/2024,CUST010,Finance,9377,Thailand,Head of Ops,10666,6,7550,40346,FALSE,4/9/2025,3,6,TRUE,1,4,420,12,45.4,25,63.6,11/19/2025,22073.7
876,Nikolaos,MacElane,nmacelaneob@istockphoto.com,Male,234.183.133.113,876,Google Ads,1/29/2023,94,FALSE,9/2/2024,TRUE,2/26/2025,FALSE,8/2/2024,CUST004,Retail,1640,APAC,CEO,34841,0,2162,42261,FALSE,5/25/2025,10,7,TRUE,27,8,293,47,38.4,73,53.9,6/29/2025,7944.9
877,Aloysia,Kamenar,akamenaroc@phoca.cz,Female,232.176.219.84,877,Google Ads,2/25/2023,88,FALSE,11/6/2024,FALSE,3/4/2023,FALSE,4/22/2025,CUST003,Logistics,6202,Thailand,CEO,8388,75,1641,3305,TRUE,6/13/2024,40,8,TRUE,48,8,21,24,30.8,56,97.3,1/27/2026,13331.2
878,Friedrich,Karpmann,fkarpmannod@list-manage.com,Male,223.205.204.187,878,Google Ads,4/6/2024,61,FALSE,2/23/2023,FALSE,5/16/2023,TRUE,2/14/2024,CUST003,Tech,3483,Thailand,CEO,36904,75,9572,21027,TRUE,4/14/2024,16,2,FALSE,14,3,182,36,37.6,7,11.4,7/22/2026,21623.3
879,Hallsy,Tesseyman,htesseymanoe@360.cn,Male,191.64.0.89,879,Website,10/17/2024,4,FALSE,12/16/2024,FALSE,8/31/2023,FALSE,9/23/2024,CUST005,Tech,3578,Thailand,CEO,15591,16,8907,12921,TRUE,1/4/2025,6,4,FALSE,16,2,406,18,30.3,91,45.2,12/24/2025,48099.7
880,Brook,Bianco,bbiancoof@woothemes.com,Female,34.225.18.233,880,Event,6/29/2023,73,TRUE,12/25/2024,TRUE,11/11/2024,FALSE,6/30/2025,CUST009,Tech,1200,US,CEO,40129,5,5165,24389,FALSE,12/5/2024,33,3,FALSE,20,10,113,40,46.8,55,42.3,5/5/2025,17083.2
881,Ebenezer,Degue,edegueog@geocities.jp,Male,37.106.91.100,881,Event,4/29/2023,0,TRUE,3/7/2025,FALSE,5/28/2025,TRUE,12/18/2025,CUST008,Tech,9471,US,CTO,4139,99,9881,49866,FALSE,10/13/2024,8,7,TRUE,49,6,100,3,38.8,64,46.2,9/11/2026,33261
882,Aurore,Issacof,aissacofoh@clickbank.net,Female,53.215.123.73,882,Event,4/27/2024,35,TRUE,10/23/2023,TRUE,12/2/2024,TRUE,5/26/2024,CUST004,Finance,2683,US,Consultant,33854,93,7626,10308,FALSE,12/3/2025,45,0,TRUE,9,5,440,36,18.3,73,58.3,3/19/2026,22890.8
883,Cecilia,Drezzer,cdrezzeroi@shop-pro.jp,Female,71.210.14.219,883,Event,3/26/2024,98,FALSE,7/7/2024,TRUE,12/13/2023,FALSE,10/15/2025,CUST009,Manufacturing,5571,Thailand,CTO,30461,83,938,23255,TRUE,10/2/2025,30,4,TRUE,5,7,100,40,37.1,82,79.5,5/26/2026,25421.7
884,Lebbie,Haslam,lhaslamoj@miitbeian.gov.cn,Female,102.235.199.56,884,LinkedIn,7/16/2024,69,FALSE,1/19/2024,TRUE,3/11/2025,TRUE,12/21/2024,CUST002,Finance,9159,Vietnam,CEO,19320,54,9485,23954,FALSE,6/24/2025,25,7,TRUE,19,9,97,5,47.5,69,63.3,11/2/2025,47560.7
885,Robinia,Spellward,rspellwardok@hexun.com,Female,52.164.187.87,885,LinkedIn,3/7/2024,52,TRUE,5/18/2025,TRUE,12/31/2023,TRUE,12/12/2024,CUST003,Manufacturing,8150,Thailand,CEO,34354,12,3533,39374,FALSE,12/24/2025,42,1,FALSE,1,10,344,45,34.8,76,49,12/24/2026,13315.1
886,Alfie,Britee,abriteeol@live.com,Genderqueer,74.59.19.4,886,Google Ads,6/28/2024,92,TRUE,3/22/2024,TRUE,11/15/2025,TRUE,4/11/2024,CUST009,Retail,2611,DACH,Consultant,383,72,34,38164,FALSE,8/8/2024,22,6,TRUE,46,8,295,50,21,93,80.4,7/31/2026,13332.2
887,Barbey,Beagan,bbeaganom@springer.com,Female,41.54.7.206,887,Google Ads,9/25/2024,11,TRUE,10/10/2025,TRUE,9/23/2025,FALSE,6/22/2024,CUST002,Retail,5000,DACH,Head of Ops,11723,22,6749,17561,FALSE,3/28/2025,2,1,FALSE,46,3,288,30,27.9,88,47.8,2/25/2025,47116.1
888,Webster,Noice,wnoiceon@hubpages.com,Male,228.36.230.198,888,Event,6/26/2023,24,TRUE,7/28/2025,TRUE,8/15/2023,FALSE,6/27/2024,CUST005,Finance,3861,DACH,Consultant,47019,18,9207,10176,FALSE,8/9/2025,46,5,FALSE,16,8,90,1,30.7,32,37.9,7/25/2026,5167.7
889,Florrie,Mannooch,fmannoochoo@bing.com,Female,72.4.96.140,889,LinkedIn,12/9/2023,3,TRUE,9/4/2023,TRUE,6/22/2024,FALSE,6/17/2024,CUST005,Manufacturing,544,Thailand,CTO,37789,36,2589,43472,FALSE,9/20/2025,20,6,FALSE,0,3,275,30,9.8,51,12.5,1/17/2025,49645.5
890,Randall,Yaakov,ryaakovop@pinterest.com,Male,36.26.231.58,890,Event,6/23/2024,16,FALSE,5/29/2025,FALSE,5/13/2024,FALSE,8/9/2024,CUST007,Manufacturing,4080,US,Head of Ops,34752,12,2864,49404,TRUE,10/9/2025,10,10,FALSE,48,0,304,38,4.8,43,99.3,5/21/2026,12118.1
891,Mignonne,Gittoes,mgittoesoq@arizona.edu,Female,176.143.54.1,891,Website,3/18/2024,11,FALSE,3/30/2024,FALSE,11/18/2023,FALSE,11/2/2025,CUST004,Logistics,5971,Thailand,CEO,33211,91,6391,39062,FALSE,2/12/2024,30,6,FALSE,13,9,316,45,18,36,24.8,12/9/2025,37662.3
892,Lily,Barttrum,lbarttrumor@webs.com,Female,238.140.221.248,892,Website,9/18/2024,11,TRUE,9/26/2023,FALSE,7/16/2024,FALSE,10/31/2025,CUST009,Manufacturing,6381,US,CTO,17828,26,7035,40423,TRUE,8/4/2025,40,2,TRUE,22,2,418,49,25.1,42,63.1,2/5/2025,45499.3
893,Upton,Patient,upatientos@sohu.com,Male,235.78.26.250,893,Website,8/17/2024,78,TRUE,1/3/2023,TRUE,11/16/2025,FALSE,3/20/2025,CUST009,Logistics,9250,APAC,CEO,19207,8,9962,19093,TRUE,12/23/2025,39,5,FALSE,50,5,204,9,48.2,67,56.5,12/22/2025,42917.6
894,Izak,Di Franceschi,idifranceschiot@slashdot.org,Male,111.95.40.144,894,Google Ads,10/31/2024,0,TRUE,11/10/2023,FALSE,7/4/2023,TRUE,3/14/2025,CUST001,Finance,2857,DACH,CTO,8890,33,2481,24221,FALSE,11/12/2024,2,10,TRUE,35,3,198,5,35.1,74,22,2/18/2025,34586.5
895,Kermie,Cankett,kcankettou@last.fm,Male,45.219.168.212,895,Event,4/18/2023,86,TRUE,12/2/2025,TRUE,2/10/2025,FALSE,12/6/2024,CUST001,Retail,2942,APAC,Head of Ops,26306,11,6244,28376,FALSE,11/26/2024,39,2,TRUE,42,9,423,48,43,33,40.6,8/20/2025,29911.3
896,Consuelo,Keitley,ckeitleyov@cornell.edu,Female,60.146.24.14,896,LinkedIn,6/6/2024,19,FALSE,8/10/2023,FALSE,9/16/2023,TRUE,2/17/2024,CUST005,Manufacturing,8505,DACH,Head of Ops,3672,92,5253,47262,TRUE,8/15/2025,47,1,FALSE,40,6,114,28,25.9,33,63.6,10/13/2025,17100.6
897,Trula,Fabri,tfabriow@marketwatch.com,Female,148.163.107.57,897,LinkedIn,6/10/2023,43,FALSE,8/8/2025,FALSE,3/19/2025,FALSE,2/29/2024,CUST005,Logistics,775,Thailand,Consultant,709,63,1630,20780,TRUE,11/19/2024,0,7,TRUE,12,10,408,30,40.7,22,87.4,10/2/2025,36078.3
898,Gregoire,Borrington,gborringtonox@github.io,Male,35.68.137.127,898,Event,2/23/2024,47,TRUE,1/1/2025,TRUE,6/14/2024,TRUE,5/29/2024,CUST004,Logistics,8052,Thailand,CEO,7232,77,3344,22503,TRUE,11/27/2024,22,7,FALSE,31,2,32,32,9.2,4,45.2,2/22/2025,18369
899,Benedick,Creaney,bcreaneyoy@newyorker.com,Male,245.80.178.89,899,Website,11/30/2023,100,FALSE,1/5/2025,FALSE,10/11/2024,TRUE,2/1/2024,CUST005,Tech,5864,Thailand,Head of Ops,43998,72,7134,4588,TRUE,10/9/2025,4,1,FALSE,31,3,432,19,10.5,29,57.3,2/27/2026,24862.8
900,Werner,Meineck,wmeineckoz@jimdo.com,Male,234.131.137.57,900,Google Ads,2/14/2023,33,FALSE,5/19/2025,FALSE,4/30/2024,FALSE,10/21/2024,CUST010,Manufacturing,3072,Thailand,Consultant,29088,39,3261,45399,TRUE,3/11/2025,40,0,TRUE,1,3,317,49,24.3,46,79.6,8/11/2026,24981.5
901,Jacob,Treat,jtreatp0@ebay.co.uk,Male,211.87.131.56,901,Event,4/2/2023,36,TRUE,12/7/2024,TRUE,3/16/2024,TRUE,2/5/2025,CUST004,Tech,9732,APAC,Consultant,18354,53,6951,35020,FALSE,12/26/2025,21,6,TRUE,23,0,390,29,11.4,9,61.9,6/23/2025,17565.6
902,Bradly,Scardifeild,bscardifeildp1@npr.org,Male,229.121.14.118,902,Website,1/5/2023,30,FALSE,2/21/2025,FALSE,11/28/2023,FALSE,7/4/2025,CUST003,Retail,25,US,Head of Ops,40140,91,3997,1610,TRUE,3/31/2025,13,2,FALSE,47,8,279,12,17.5,12,79.6,6/9/2025,27745.2
903,Arlyn,Harse,aharsep2@purevolume.com,Female,118.70.247.29,903,Website,4/7/2024,23,TRUE,3/6/2025,TRUE,6/23/2025,FALSE,9/23/2025,CUST002,Manufacturing,5512,Thailand,CTO,45270,28,1934,40016,TRUE,4/16/2025,14,1,FALSE,49,1,33,42,45,59,82.6,5/3/2026,32606.7
904,Garek,Olek,golekp3@vinaora.com,Male,107.229.66.47,904,LinkedIn,5/22/2023,77,TRUE,8/5/2024,FALSE,4/29/2024,TRUE,9/26/2024,CUST008,Tech,8218,Vietnam,CTO,43367,9,7852,46833,FALSE,12/27/2024,26,2,TRUE,37,0,123,3,16.9,81,5.6,7/3/2025,44147.7
905,Missy,Aslett,maslettp4@soundcloud.com,Female,8.26.180.250,905,Website,1/19/2023,14,FALSE,12/1/2024,FALSE,3/4/2024,TRUE,8/18/2024,CUST005,Retail,9660,APAC,Consultant,28472,5,7179,45952,TRUE,7/16/2024,31,4,FALSE,28,2,175,13,39.7,67,66.7,9/11/2025,19181.6
906,Conan,Adolf,cadolfp5@unicef.org,Male,234.108.6.13,906,Website,5/29/2023,33,FALSE,4/6/2023,FALSE,2/14/2025,FALSE,2/23/2025,CUST005,Logistics,5465,DACH,Head of Ops,43801,31,7778,32697,TRUE,4/18/2025,27,1,FALSE,11,1,430,41,1.9,62,46.2,9/28/2025,12441
907,Stanley,Bennell,sbennellp6@posterous.com,Male,208.59.157.8,907,Google Ads,3/12/2024,75,FALSE,7/27/2024,FALSE,3/27/2025,FALSE,11/2/2025,CUST001,Finance,2742,US,Head of Ops,40967,15,9139,49676,FALSE,4/26/2024,33,6,TRUE,16,7,168,27,21.8,14,89.3,11/1/2026,34930.2
908,Andie,Skynner,askynnerp7@zimbio.com,Male,210.205.227.199,908,Website,3/23/2024,4,TRUE,1/4/2024,FALSE,1/10/2023,FALSE,3/3/2025,CUST008,Retail,8953,APAC,CEO,24455,39,6099,29608,FALSE,7/15/2024,42,7,FALSE,24,7,491,10,18.3,35,98.4,11/18/2025,21338.3
909,Thacher,Vallantine,tvallantinep8@imageshack.us,Male,21.123.211.44,909,Website,1/1/2024,76,FALSE,9/5/2024,TRUE,10/20/2024,FALSE,8/16/2024,CUST004,Retail,7095,APAC,CEO,15185,26,1836,33171,TRUE,10/30/2024,33,6,TRUE,6,3,482,5,37.3,52,56.7,4/18/2026,39265.4
910,Nesta,Sparham,nsparhamp9@hao123.com,Female,152.203.99.150,910,Website,4/29/2023,37,FALSE,10/9/2024,FALSE,12/18/2023,TRUE,4/27/2025,CUST005,Retail,331,Thailand,Head of Ops,3663,64,1919,26529,TRUE,6/28/2025,9,6,TRUE,43,10,414,44,41.6,78,93.8,11/27/2025,44045.7
911,Monro,Feavyour,mfeavyourpa@washingtonpost.com,Male,121.129.74.69,911,LinkedIn,10/5/2024,89,FALSE,4/28/2023,TRUE,4/23/2025,TRUE,4/25/2025,CUST001,Tech,2949,DACH,CTO,24490,40,5110,41533,TRUE,10/3/2025,42,8,TRUE,44,4,141,41,47.2,31,79.1,11/8/2025,21312.4
912,Nike,Cupitt,ncupittpb@pagesperso-orange.fr,Genderfluid,131.125.192.123,912,Google Ads,10/15/2023,23,TRUE,1/1/2023,FALSE,6/19/2024,TRUE,3/8/2025,CUST005,Tech,4153,US,CEO,230,79,1908,32772,FALSE,6/16/2025,36,6,FALSE,41,3,401,24,32.4,65,9.2,6/5/2025,6083.2
913,Rudolfo,Mirfield,rmirfieldpc@who.int,Male,47.126.25.169,913,Website,2/2/2023,48,TRUE,6/19/2023,FALSE,3/31/2025,TRUE,10/29/2024,CUST002,Logistics,7500,APAC,Head of Ops,49036,1,603,43769,FALSE,6/25/2024,0,2,TRUE,11,0,483,39,27.1,68,64.5,9/3/2026,33681.9
914,Willie,Huggan,whugganpd@icio.us,Female,206.245.130.213,914,Google Ads,10/15/2024,34,TRUE,1/15/2025,FALSE,4/27/2023,FALSE,6/15/2024,CUST009,Retail,8514,DACH,Head of Ops,43670,76,6699,2154,FALSE,9/24/2024,14,2,FALSE,12,0,409,17,24,88,16.5,12/25/2026,23344.9
915,Feodora,Mushet,fmushetpe@skyrock.com,Female,66.206.65.211,915,Website,3/21/2023,42,TRUE,11/3/2024,FALSE,5/23/2023,FALSE,5/25/2025,CUST009,Tech,6066,APAC,CEO,4474,95,7870,3621,FALSE,10/21/2024,7,5,TRUE,29,10,388,1,31.3,7,56.9,4/28/2026,11296.9
916,Franzen,Kleinholz,fkleinholzpf@marriott.com,Male,198.152.186.31,916,LinkedIn,6/20/2024,15,FALSE,8/30/2024,FALSE,7/27/2025,TRUE,1/3/2024,CUST009,Logistics,3980,Thailand,CEO,12892,34,9801,1541,TRUE,7/9/2024,33,10,TRUE,2,9,321,21,15.9,22,32.2,8/21/2025,5991.4
917,Thoma,Le Prevost,tleprevostpg@artisteer.com,Male,40.202.47.207,917,Google Ads,9/3/2023,15,FALSE,6/2/2025,FALSE,6/20/2023,FALSE,6/4/2024,CUST008,Tech,8030,Thailand,CTO,17362,9,9532,38634,TRUE,9/26/2024,26,1,TRUE,28,9,51,0,36.8,90,23.8,6/17/2025,15862.3
918,Andras,Tracey,atraceyph@state.tx.us,Male,81.230.199.98,918,Website,4/20/2023,2,FALSE,9/19/2024,FALSE,2/26/2025,TRUE,9/6/2024,CUST002,Retail,5788,DACH,Consultant,26794,5,5089,46325,TRUE,1/3/2024,22,2,FALSE,50,10,255,9,47.8,42,87.4,10/22/2026,2457.2
919,Roderick,Cosley,rcosleypi@istockphoto.com,Male,248.29.198.3,919,Event,2/11/2023,75,TRUE,8/22/2023,TRUE,10/26/2025,TRUE,2/24/2024,CUST005,Finance,6951,DACH,Head of Ops,38738,52,8193,41698,TRUE,6/10/2025,0,0,FALSE,35,6,68,47,7.9,67,52.1,2/15/2026,13213.4
920,Vivi,Speak,vspeakpj@si.edu,Female,65.215.77.99,920,Google Ads,5/15/2024,91,FALSE,1/24/2025,TRUE,9/2/2025,FALSE,12/22/2025,CUST002,Retail,7167,US,Head of Ops,43749,18,2869,48284,TRUE,8/7/2024,31,7,FALSE,41,8,90,27,32.6,18,12.1,8/9/2025,14218
921,Raff,Matiewe,rmatiewepk@cyberchimps.com,Male,64.141.131.139,921,Google Ads,7/6/2023,17,TRUE,6/30/2023,FALSE,1/3/2023,TRUE,10/2/2024,CUST008,Logistics,7663,APAC,Head of Ops,9615,43,3785,19606,TRUE,10/3/2025,25,4,TRUE,34,0,214,26,45.9,30,97.7,4/1/2026,35536.3
922,Arie,Kilborn,akilbornpl@theguardian.com,Male,161.51.82.98,922,LinkedIn,6/18/2023,2,FALSE,12/6/2023,TRUE,3/9/2025,FALSE,9/26/2024,CUST006,Manufacturing,852,Thailand,CEO,35396,52,3642,20448,TRUE,10/7/2025,45,8,FALSE,2,1,450,6,2.3,38,70,5/3/2026,17496.3
923,Joey,Claw,jclawpm@dmoz.org,Male,99.65.222.191,923,Event,10/5/2024,35,FALSE,2/20/2025,FALSE,8/7/2025,TRUE,3/18/2025,CUST006,Logistics,4300,DACH,CTO,29695,2,7398,15365,FALSE,6/7/2025,14,5,TRUE,50,2,325,50,25.4,96,44.3,2/21/2025,14349.2
924,Burk,Domm,bdommpn@apache.org,Male,243.125.140.104,924,Website,12/8/2023,87,FALSE,1/11/2025,FALSE,11/21/2024,TRUE,11/28/2025,CUST005,Manufacturing,5022,APAC,Consultant,41816,64,5082,40265,TRUE,3/12/2025,34,6,FALSE,5,0,65,7,47.9,100,11.1,8/19/2025,2704.3
925,Nelson,Shegog,nshegogpo@xing.com,Male,216.151.113.58,925,Website,12/30/2024,67,FALSE,10/4/2025,FALSE,1/14/2024,TRUE,2/3/2024,CUST008,Tech,3217,DACH,CTO,40818,5,6467,34972,TRUE,3/28/2024,14,8,FALSE,35,9,493,12,45.9,92,71.6,8/21/2026,48826.4
926,Therine,Totterdell,ttotterdellpp@washington.edu,Female,172.51.205.247,926,Website,9/5/2024,36,FALSE,6/11/2024,TRUE,6/15/2023,FALSE,4/4/2025,CUST002,Tech,2594,Thailand,CTO,30925,95,1445,49128,FALSE,1/24/2024,49,10,TRUE,32,7,237,35,28.2,74,91.3,6/26/2025,40684.9
927,Dannie,Dobrowski,ddobrowskipq@mail.ru,Male,61.196.167.196,927,Event,6/30/2023,99,FALSE,5/22/2024,TRUE,6/22/2023,FALSE,12/10/2024,CUST003,Manufacturing,5397,DACH,Head of Ops,38337,46,1808,12228,TRUE,3/7/2024,30,2,FALSE,12,4,262,45,4.9,32,37.2,2/27/2026,31209
928,Isabeau,Gianelli,igianellipr@oaic.gov.au,Female,155.168.122.183,928,Google Ads,9/12/2023,2,TRUE,10/2/2025,TRUE,8/16/2023,TRUE,5/12/2025,CUST006,Manufacturing,6462,US,CEO,46438,54,7457,14585,TRUE,12/24/2025,22,7,FALSE,36,6,475,8,23,37,99,1/8/2026,19786.4
929,Nesta,Phipard-Shears,nphipardshearsps@instagram.com,Female,147.36.61.244,929,Google Ads,4/14/2023,6,TRUE,1/21/2025,FALSE,4/12/2024,TRUE,2/5/2025,CUST001,Manufacturing,362,Vietnam,CEO,5790,4,366,49121,FALSE,6/12/2024,38,1,FALSE,49,9,202,33,46.8,76,90.8,5/13/2025,7882.7
930,Emlynne,Scahill,escahillpt@admin.ch,Female,108.110.91.22,930,Website,10/13/2024,33,TRUE,3/9/2025,TRUE,6/15/2023,TRUE,2/20/2024,CUST001,Finance,9926,US,Head of Ops,13047,14,8954,45879,TRUE,5/24/2024,34,5,TRUE,35,8,181,8,30,66,50.8,11/17/2026,16207.6
931,Karolina,Weeke,kweekepu@clickbank.net,Female,145.14.35.196,931,LinkedIn,6/13/2024,7,TRUE,4/7/2024,FALSE,6/24/2023,FALSE,3/26/2024,CUST005,Tech,5153,APAC,Head of Ops,40894,32,1100,25565,FALSE,6/3/2024,30,9,FALSE,3,2,479,42,26.9,86,22.8,6/6/2025,9424.8
932,Vladamir,Shorte,vshortepv@dion.ne.jp,Male,89.1.13.41,932,Website,3/2/2023,81,FALSE,7/22/2024,FALSE,6/1/2024,FALSE,6/2/2025,CUST004,Finance,9018,US,Head of Ops,45006,31,2847,7506,TRUE,1/21/2025,46,4,TRUE,44,2,429,26,21.9,38,42.9,11/9/2026,22514.1
933,Estelle,Farrand,efarrandpw@dedecms.com,Female,128.142.91.156,933,Website,1/16/2023,66,TRUE,5/15/2024,TRUE,3/13/2024,TRUE,5/10/2024,CUST007,Manufacturing,1505,Vietnam,Head of Ops,29032,83,9441,3623,TRUE,6/24/2024,25,9,FALSE,5,5,490,43,10.5,57,3.2,10/17/2026,12411.6
934,Mair,Ashbrook,mashbrookpx@mayoclinic.com,Female,6.133.195.248,934,Website,3/4/2023,63,TRUE,7/25/2023,FALSE,9/21/2025,TRUE,7/2/2025,CUST009,Retail,9306,APAC,CEO,43753,55,794,39167,TRUE,2/7/2025,21,1,FALSE,45,10,251,7,11.4,66,46.6,7/6/2025,45395.4
935,Essy,Grinishin,egrinishinpy@utexas.edu,Female,99.108.1.98,935,LinkedIn,2/16/2023,88,TRUE,5/12/2023,TRUE,5/23/2023,FALSE,2/25/2024,CUST007,Retail,9020,Vietnam,CEO,26198,47,5287,48548,FALSE,1/12/2024,31,1,TRUE,25,7,71,19,44.1,88,73.1,8/29/2025,47203.8
936,Ted,Gravenor,tgravenorpz@marriott.com,Female,10.113.187.112,936,LinkedIn,4/1/2023,58,FALSE,5/28/2025,TRUE,11/5/2025,FALSE,11/2/2025,CUST008,Manufacturing,6077,US,Consultant,8179,4,9492,38027,TRUE,9/8/2024,20,1,FALSE,18,6,75,39,6.7,37,44.9,5/27/2026,18112.4
937,Alard,Pavolini,apavoliniq0@dyndns.org,Male,85.12.223.188,937,Google Ads,3/11/2024,100,TRUE,11/9/2023,TRUE,12/13/2025,FALSE,8/12/2024,CUST007,Finance,1259,Thailand,Consultant,30120,24,9288,21226,TRUE,11/21/2024,9,3,TRUE,30,7,228,16,10.9,68,43.8,5/6/2025,19064.9
938,Terza,Cicconettii,tcicconettiiq1@cocolog-nifty.com,Female,42.53.208.117,938,LinkedIn,10/18/2023,97,FALSE,6/26/2023,FALSE,3/27/2024,FALSE,4/8/2025,CUST006,Manufacturing,6252,APAC,Head of Ops,6341,29,1987,32906,TRUE,6/16/2025,42,8,FALSE,10,1,194,40,28.2,0,4,4/10/2025,17203.3
939,Rich,Van der Hoeven,rvanderhoevenq2@163.com,Male,159.51.22.88,939,Google Ads,5/1/2024,37,TRUE,2/22/2025,TRUE,1/9/2023,FALSE,12/12/2024,CUST005,Finance,2294,US,Head of Ops,1722,77,5107,36563,FALSE,12/11/2025,5,9,FALSE,34,6,23,25,34.6,90,27.9,8/13/2025,38442
940,Meg,Knoles,mknolesq3@cargocollective.com,Female,103.197.50.70,940,Event,6/13/2023,5,TRUE,7/16/2023,FALSE,7/16/2023,FALSE,11/18/2024,CUST008,Manufacturing,5425,US,Head of Ops,4279,16,6293,42938,TRUE,6/2/2024,48,0,TRUE,4,6,443,2,21.6,37,63.4,12/11/2026,23024.6
941,Moyra,Tembridge,mtembridgeq4@tamu.edu,Genderfluid,120.21.17.164,941,Google Ads,1/30/2023,41,TRUE,7/26/2024,TRUE,11/22/2024,TRUE,2/14/2024,CUST003,Retail,7226,Thailand,Consultant,12417,15,5187,8141,TRUE,4/16/2025,18,9,FALSE,15,9,315,16,26.9,13,14.3,2/19/2026,49727.3
942,Cornelia,Nott,cnottq5@weather.com,Female,234.221.44.104,942,LinkedIn,1/23/2024,91,FALSE,5/11/2024,TRUE,4/6/2025,TRUE,6/10/2024,CUST008,Retail,1041,Vietnam,CTO,25781,72,2028,21712,FALSE,10/25/2025,8,6,FALSE,42,7,292,34,46.9,51,24.8,4/25/2026,43760
943,Lenora,Innocent,linnocentq6@pinterest.com,Female,3.151.52.3,943,Event,4/3/2024,44,FALSE,6/3/2024,FALSE,9/5/2024,FALSE,10/18/2024,CUST007,Retail,1578,Thailand,CEO,47458,20,4916,35805,TRUE,3/26/2025,25,9,TRUE,46,5,66,42,38,77,50.8,6/18/2026,32759.6
944,Bogart,Trethowan,btrethowanq7@dailymail.co.uk,Male,135.31.54.217,944,Google Ads,7/14/2024,21,TRUE,9/3/2024,TRUE,3/26/2023,TRUE,9/5/2025,CUST005,Manufacturing,6863,Thailand,Consultant,4619,72,1562,29824,TRUE,3/25/2024,50,1,TRUE,39,2,299,50,29.3,47,90.8,8/2/2025,29527.8
945,Estevan,Millington,emillingtonq8@noaa.gov,Male,170.153.52.85,945,Google Ads,12/7/2024,20,TRUE,12/3/2023,FALSE,10/10/2024,FALSE,7/17/2024,CUST006,Logistics,6198,Thailand,CTO,40579,86,1431,48345,FALSE,2/7/2024,37,1,FALSE,6,1,16,13,38.5,68,84.3,2/4/2026,8537.6
946,Hyacintha,Dunridge,hdunridgeq9@com.com,Female,165.89.160.104,946,Event,7/15/2024,84,TRUE,6/20/2025,FALSE,7/9/2023,TRUE,7/30/2024,CUST005,Logistics,3854,Vietnam,Consultant,49387,73,7167,19321,FALSE,10/29/2025,27,3,TRUE,24,7,498,1,1.4,18,57.3,11/19/2025,30467.2
947,Trish,Landy,tlandyqa@hud.gov,Female,177.116.222.102,947,Website,5/22/2023,88,TRUE,4/16/2024,TRUE,3/6/2023,TRUE,3/27/2025,CUST004,Tech,1738,Vietnam,CTO,38936,16,3016,37713,FALSE,5/15/2024,3,1,TRUE,36,8,239,35,47.5,13,79.2,5/30/2025,41554.5
